"years","months","month_num","quarter","region","warehouse_region","category","subcategory","brand","orders","units_sold","revenue","stokout_rate","shipping_delay_rate","avg_lead_time","total_returns","return_rate","return_reason"
2023,June,6,Q2,South,North,Skincare,Cleanser,Simple,1,1,138000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Cleanser,Simple,3,5,676000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Lip Care,Laneige,1,1,530000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Lip Care,Vaseline,1,2,192000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Makeup Remover,L’Oréal Paris,1,2,266000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Makeup Remover,L’Oréal Paris,1,2,266000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Makeup Remover,L’Oréal Paris,1,1,132000,0,0,6,1,1.00000000000000000000,Wrong item sent
2023,June,6,Q2,South,North,Skincare,Mask,Innisfree,1,1,347000,1,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Micellar Water,Bioderma,1,1,470000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Micellar Water,Bioderma,1,1,466000,0,0,7,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Micellar Water,Garnier,1,1,183000,0,0,7,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Micellar Water,L’Oréal Paris,2,2,385000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Micellar Water,L’Oréal Paris,2,3,579000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Micellar Water,L’Oréal Paris,1,3,579000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Moisturizer,Bioderma,2,2,877000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Moisturizer,Bioderma,1,3,1311000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Moisturizer,Kiehl's,1,1,1004000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Moisturizer,Kiehl's,2,2,1958000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Moisturizer,Kiehl's,1,2,1998000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Moisturizer,Neutrogena,1,1,407000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Moisturizer,Neutrogena,1,2,814000,0,1,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Serum,Rohto,1,1,287000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Serum,Skin1004,1,3,1377000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Serum,Skin1004,1,1,459000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Serum,Some By Mi,2,4,1636000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Serum,Some By Mi,1,1,411000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Serum,Some By Mi,2,2,820000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Serum,The Ordinary,1,1,326000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Sunscreen,Anessa,2,2,1429000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Sunscreen,Anessa,1,1,720000,0,0,7,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Sunscreen,Bioré,2,2,496000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Sunscreen,Bioré,2,3,761000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Sunscreen,La Roche-Posay,2,2,1039000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Sunscreen,La Roche-Posay,1,1,535000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Sunscreen,La Roche-Posay,1,1,541000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Sunscreen,Skin Aqua,1,3,675000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Sunscreen,Skin Aqua,1,1,224000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Sunscreen,Sunplay,1,1,193000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Toner,Kiehl's,1,1,1179000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,North,Skincare,Toner,Simple,1,1,162000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Body Care,Body Serum,Nivea,4,8,1460000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Body Care,Body Serum,Nivea,2,2,366000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Body Care,Body Serum,Nivea,2,2,365000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Body Care,Body Serum,Nivea,1,1,183000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Body Care,Body Serum,Nivea,1,1,183000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Body Care,Deodorant,Old Spice,2,3,457000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Body Care,Deodorant,Old Spice,1,1,151000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Body Care,Soap,Dove,3,7,343000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Body Care,Soap,Dove,4,10,487000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Body Care,Soap,Dove,4,7,343000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Hair Care,Dry Shampoo,Batiste,1,3,648000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Cushion,CLIO,10,11,6974000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Cushion,CLIO,7,8,4999000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Cushion,CLIO,7,8,5059000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Cushion,CLIO,2,3,1905000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Cushion,Laneige,5,7,6355000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Cushion,Laneige,2,4,3632000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Cushion,Laneige,1,1,917000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Cushion,Laneige,1,1,908000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Cushion,Laneige,1,1,908000,1,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Eyeliner,Judydoll,3,4,649000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Eyeliner,Judydoll,3,4,638000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Eyeliner,Judydoll,1,2,322000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Eyeliner,Judydoll,1,1,163000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,L’Oréal Paris,5,6,2005000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,L’Oréal Paris,7,9,3027000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,L’Oréal Paris,3,7,2353000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,L’Oréal Paris,4,4,1343000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,L’Oréal Paris,1,2,674000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,Maybelline,13,22,4596000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,Maybelline,4,6,1287000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,Maybelline,4,4,880000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,Maybelline,2,2,437000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,Maybelline,1,1,220000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Foundation,Maybelline,2,2,430000,0,0,4,2,1.00000000000000000000,Changed mind
2023,June,6,Q2,South,South,Makeup,Lip Balm,Dior,1,3,3213000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,"3CE",10,19,7328000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,"3CE",13,21,8067000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,"3CE",3,3,774000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,"3CE",1,1,386000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,Black Rouge,6,9,1797000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,Black Rouge,3,5,1001000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,Black Rouge,2,4,800000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,Black Rouge,2,2,399000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,Black Rouge,1,1,198000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,rom&nd,10,17,3826000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,rom&nd,6,12,2688000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,rom&nd,3,5,1118000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,rom&nd,2,2,449000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lip Tint,rom&nd,1,1,224000,0,0,3,1,1.00000000000000000000,Changed mind
2023,June,6,Q2,South,South,Makeup,Lipstick,Maybelline,13,14,3381000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lipstick,Maybelline,8,18,4296000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lipstick,Maybelline,9,12,2936000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lipstick,Maybelline,5,6,1442000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Lipstick,Maybelline,2,2,484000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Mascara,Kiss Me,3,4,1338000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Mascara,Kiss Me,2,2,669000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Mascara,Maybelline,13,18,4746000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Mascara,Maybelline,7,7,1860000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Mascara,Maybelline,5,5,1326000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Mascara,Maybelline,3,6,1054000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Makeup,Mascara,Maybelline,1,2,504000,0,0,5,2,1.00000000000000000000,Shade mismatch
2023,June,6,Q2,South,South,Skincare,Acne Care,La Roche-Posay,16,20,9993000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,La Roche-Posay,8,8,4019000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,La Roche-Posay,4,7,3522000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,La Roche-Posay,1,1,507000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,La Roche-Posay,1,1,505000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,La Roche-Posay,1,3,1506000,1,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,Paula's Choice,6,7,6803000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,Paula's Choice,1,2,1938000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,Paula's Choice,1,2,1928000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,Paula's Choice,1,1,969000,0,0,3,1,1.00000000000000000000,Leaked product
2023,June,6,Q2,South,South,Skincare,Acne Care,SVR,4,4,1846000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,SVR,2,2,916000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,SVR,1,2,922000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Acne Care,SVR,2,2,928000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,64,88,30947000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,24,36,12289000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,18,21,7045000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,9,14,4930000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,2,6,2112000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,1,1,352000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,2,2,702000,1,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,2,3,1065000,1,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,1,1,352000,0,0,3,1,1.00000000000000000000,Allergic reaction
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,2,2,702000,0,0,6,2,1.00000000000000000000,Damaged package
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,1,2,710000,0,0,4,1,0.50000000000000000000,Shade mismatch
2023,June,6,Q2,South,South,Skincare,Cleanser,CeraVe,1,2,704000,0,0,4,1,0.50000000000000000000,Wrong item sent
2023,June,6,Q2,South,South,Skincare,Cleanser,La Roche-Posay,32,48,18472000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,La Roche-Posay,14,16,6418000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,La Roche-Posay,12,19,7671000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,La Roche-Posay,1,1,403000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,La Roche-Posay,1,1,403000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,La Roche-Posay,1,2,806000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,La Roche-Posay,1,2,802000,1,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,La Roche-Posay,1,1,381000,1,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,La Roche-Posay,1,1,403000,0,0,6,1,1.00000000000000000000,Shade mismatch
2023,June,6,Q2,South,South,Skincare,Cleanser,La Roche-Posay,1,1,403000,0,0,3,1,1.00000000000000000000,Wrong item sent
2023,June,6,Q2,South,South,Skincare,Cleanser,Senka,23,38,4852000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,Senka,16,32,4068000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,Senka,10,16,2041000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,Senka,1,2,258000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,Senka,1,2,254000,1,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,Senka,1,1,122000,1,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,Simple,11,17,2327000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,Simple,12,18,2482000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,Simple,5,7,685000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Cleanser,Simple,3,6,806000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Lip Care,Laneige,8,11,5814000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Lip Care,Laneige,2,7,3710000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Lip Care,Laneige,3,4,2122000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Lip Care,Laneige,1,1,530000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Lip Care,Laneige,1,2,1056000,0,0,3,2,1.00000000000000000000,Shade mismatch
2023,June,6,Q2,South,South,Skincare,Lip Care,Vaseline,5,10,964000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Lip Care,Vaseline,6,10,973000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Lip Care,Vaseline,3,4,388000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Lip Care,Vaseline,2,3,288000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Lip Care,Vaseline,1,1,97000,1,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Lip Care,Vaseline,1,3,291000,0,0,3,3,1.00000000000000000000,Changed mind
2023,June,6,Q2,South,South,Skincare,Lip Care,Vaseline,1,2,192000,0,0,3,2,1.00000000000000000000,Leaked product
2023,June,6,Q2,South,South,Skincare,Makeup Remover,Bifesta,6,10,1629000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Makeup Remover,Bifesta,1,1,163000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Makeup Remover,Bifesta,1,1,162000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Makeup Remover,L’Oréal Paris,7,11,1438000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Makeup Remover,L’Oréal Paris,5,8,1039000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Makeup Remover,L’Oréal Paris,2,5,664000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Makeup Remover,L’Oréal Paris,1,1,133000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Makeup Remover,L’Oréal Paris,1,3,396000,0,0,5,3,1.00000000000000000000,Wrong item sent
2023,June,6,Q2,South,South,Skincare,Mask,Innisfree,4,4,1044000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Mask,Innisfree,3,4,1394000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Mask,Innisfree,1,1,347000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,Bioderma,13,26,11172000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,Bioderma,4,5,2340000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,Bioderma,4,7,3289000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,Bioderma,1,2,936000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,Bioderma,1,1,473000,1,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,Bioderma,1,2,936000,0,0,3,1,0.50000000000000000000,Leaked product
2023,June,6,Q2,South,South,Skincare,Micellar Water,Garnier,7,10,1826000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,Garnier,7,12,2191000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,Garnier,2,3,551000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,Garnier,2,4,731000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,Garnier,1,1,168000,0,0,3,1,1.00000000000000000000,Shade mismatch
2023,June,6,Q2,South,South,Skincare,Micellar Water,L’Oréal Paris,13,17,3077000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,L’Oréal Paris,7,14,2706000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,L’Oréal Paris,3,6,1113000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,L’Oréal Paris,1,1,189000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Micellar Water,L’Oréal Paris,1,3,579000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,Bioderma,8,10,3930000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,Bioderma,6,7,3050000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,Bioderma,8,13,5698000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,Bioderma,1,1,427000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,CeraVe,15,19,9006000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,CeraVe,11,16,7622000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,CeraVe,5,7,3335000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,CeraVe,1,1,474000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,CeraVe,1,1,472000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,CeraVe,1,1,472000,0,0,5,1,1.00000000000000000000,Damaged package
2023,June,6,Q2,South,South,Skincare,Moisturizer,Kiehl's,7,9,9001000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,Kiehl's,2,4,3941000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,Kiehl's,4,6,6019000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,Kiehl's,1,1,999000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,Neutrogena,10,19,7622000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,Neutrogena,9,10,4088000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Moisturizer,Neutrogena,1,1,409000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,L’Oréal Paris,17,25,11219000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,L’Oréal Paris,16,22,8897000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,L’Oréal Paris,7,8,3755000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,L’Oréal Paris,5,5,2344000,0,0,6,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,L’Oréal Paris,1,2,936000,0,1,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,L’Oréal Paris,1,2,936000,0,1,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,L’Oréal Paris,1,1,466000,0,0,4,1,1.00000000000000000000,Allergic reaction
2023,June,6,Q2,South,South,Skincare,Serum,L’Oréal Paris,1,1,466000,0,0,5,1,1.00000000000000000000,Shade mismatch
2023,June,6,Q2,South,South,Skincare,Serum,Rohto,7,9,2553000,0,0,3,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Rohto,8,9,2575000,0,0,4,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Rohto,3,4,1130000,0,0,5,0,0.00000000000000000000,Unspecified
2023,June,6,Q2,South,South,Skincare,Serum,Rohto,1,1,288000,0,0,6,0,0.00000000000000000000,Unspecified
